datetime	quake_count	magnitude	depth	latitude	longitude	lag_1_occ	lag_7_occ	lag_14_occ	has_eq
2024-02-27	0.0	0.22222222222222224	0.11662031780160427	-0.30134547549340673	1.1881235625131905	0.0	-1.0	0.0	1
2024-02-28	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	-1.0	0.0	0
2024-02-29	0.25	0.287037037037037	0.3831360105059785	0.2784195200479794	1.2045084922891502	-1.0	0.0	0.0	1
2024-03-01	0.0	0.3148148148148148	1.4895503895036344	0.2784226765887264	1.2038481544408293	0.0	0.0	-1.0	1
2024-03-02	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	0.0	0.0	0
2024-03-03	1.25	-0.024691358024691433	0.0019536143809767074	0.9979087917551156	-0.9879826033439618	-1.0	0.0	-1.0	1
2024-03-04	0.75	0.10185185185185182	0.036095216790057526	0.40825751059413984	-0.010527400517114182	0.0	0.0	-1.0	1
2024-03-05	1.5	0.11375661375661367	0.35715358546247566	0.9804341821797491	-0.26708718205455095	0.0	0.0	-1.0	1
2024-03-06	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	-1.0	-1.0	0
2024-03-07	0.25	0.35185185185185175	0.09541610961444744	0.6832774362576053	0.03161925648096063	-1.0	0.0	0.0	1
2024-03-08	0.0	0.4259259259259259	4.5695040371045375	0.18371698455662439	1.2055203769056417	0.0	0.0	0.0	1
2024-03-09	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	-1.0	0.0	0
2024-03-10	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	0.0	0.0	0
2024-03-11	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	0.0	0.0	0
2024-03-12	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	0.0	0.0	0
2024-03-13	0.0	0.37037037037037035	1.3464643926567001	-0.003557421421863779	1.189691271073952	-1.0	-1.0	-1.0	1
2024-03-14	1.75	0.33333333333333326	0.9662093272364168	1.2641487993308134	0.7592583582520477	0.0	0.0	0.0	1
2024-03-15	0.75	0.35185185185185175	0.5407044815447408	0.8971867330592403	1.2364374899766613	0.0	0.0	0.0	1
2024-03-16	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	-1.0	-1.0	0
2024-03-17	0.0	0.35185185185185175	1.7281401400255227	0.3898801303651328	-0.8331031322223216	-1.0	-1.0	0.0	1
2024-03-18	0.75	0.2962962962962962	1.1768307271594456	0.7676012657728395	1.35749309465947	0.0	-1.0	0.0	1
2024-03-19	0.75	0.3148148148148148	-0.010604931321336681	0.9389083103826517	0.6210121166056877	0.0	-1.0	0.0	1
2024-03-20	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	0.0	-1.0	0
2024-03-21	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	0.0	0.0	0
2024-03-22	0.75	0.4259259259259259	0.10540329167059831	-0.18426937918734856	1.0673387438545132	-1.0	0.0	0.0	1
2024-03-23	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	-1.0	-1.0	0
2024-03-24	0.0	0.37037037037037035	2.3292370337150445	-0.29810370814624254	1.1605508943717957	-1.0	0.0	-1.0	1
2024-03-25	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	0.0	-1.0	0
2024-03-26	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	0.0	-1.0	0
2024-03-27	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	-1.0	0.0	0
2024-03-28	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	-1.0	0.0	0
2024-03-29	1.0	0.21111111111111103	0.5459546434918808	1.0993549608983515	-0.2867960340298855	-1.0	0.0	0.0	1
2024-03-30	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	-1.0	-1.0	0
2024-03-31	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	0.0	0.0	0
2024-04-01	0.75	0.40740740740740744	2.788350549383364	1.2669881077327356	1.3463861170380742	-1.0	-1.0	0.0	1
2024-04-02	0.75	0.2962962962962964	0.6993988960382411	0.8744249177326567	0.08081300099125893	0.0	-1.0	0.0	1
2024-04-03	3.75	0.3634259259259258	0.6557850204284876	0.7590135021030453	1.1569831697380624	0.0	-1.0	-1.0	1
2024-04-04	0.75	0.4444444444444443	0.9223802289135636	1.1906345436036647	1.3484573925910806	0.0	-1.0	-1.0	1
2024-04-05	0.5	0.191358024691358	0.7650591403036514	1.1355644815513346	-0.1661913593367358	0.0	0.0	0.0	1
2024-04-06	0.75	0.3148148148148148	0.8115246285111077	1.291195618721443	1.36070452189303	0.0	-1.0	-1.0	1
2024-04-07	0.0	0.2407407407407407	7.883255284177032	0.43555211843340885	-0.8455649900907755	0.0	-1.0	0.0	1
2024-04-08	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	0.0	-1.0	0
2024-04-09	0.0	0.5	0.6255213142933681	0.08565273316971929	1.2075536474026294	-1.0	0.0	-1.0	1
2024-04-10	0.75	0.22222222222222224	-0.03740068920744676	1.1731173207282137	-0.09110952079306099	0.0	0.0	-1.0	1
2024-04-11	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	0.0	-1.0	0
2024-04-12	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	0.0	0.0	0
2024-04-13	0.25	0.33333333333333326	0.11662031780160427	1.0589720725057408	0.7780670604755849	-1.0	0.0	-1.0	1
2024-04-14	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	0.0	-1.0	0
2024-04-15	1.25	0.24691358024691368	-0.037686946017973386	0.9524819616848561	0.5033421289965235	-1.0	-1.0	0.0	1
2024-04-16	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	0.0	0.0	0
2024-04-17	1.0	0.4518518518518517	2.0843708375697574	0.9077238973808603	0.8441027455604652	-1.0	0.0	0.0	1
2024-04-18	0.75	0.35185185185185175	0.2438455669245452	1.045043836459624	-0.3540570021208009	0.0	-1.0	0.0	1
2024-04-19	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	-1.0	0.0	0
2024-04-20	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	0.0	0.0	0
2024-04-21	0.25	0.3148148148148148	0.11662031780160427	0.5749354881984832	-1.0035995142795486	-1.0	-1.0	0.0	1
2024-04-22	3.75	0.3541666666666666	0.11037037743843978	0.7493469906329653	1.155381019095284	0.0	0.0	-1.0	1
2024-04-23	0.25	0.3888888888888888	0.20143715055023156	0.7513387678443194	1.1560757990256216	0.0	-1.0	0.0	1
2024-04-24	0.75	0.2962962962962962	0.11662031780160427	0.9081336163698203	1.3542151585778777	0.0	0.0	0.0	1
2024-04-25	1.25	0.012345679012345716	-0.04281270994374871	1.0089324842238725	-0.9817181032769187	0.0	0.0	-1.0	1
2024-04-26	0.75	0.32407407407407407	1.3515958110379922	0.7634188492830706	1.1562088167216862	0.0	-1.0	-1.0	1
2024-04-27	0.25	0.4444444444444443	2.224361020021367	-0.2560080807443123	1.0192195923031369	0.0	-1.0	0.0	1
2024-04-28	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	0.0	-1.0	0
2024-04-29	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	0.0	0.0	0
2024-04-30	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	0.0	-1.0	0
2024-05-01	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	0.0	0.0	0
2024-05-02	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	0.0	0.0	0
2024-05-03	1.0	0.02222222222222224	-0.03259115070643585	0.866936340464485	-0.5552880729801589	-1.0	0.0	-1.0	1
2024-05-04	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	0.0	-1.0	0
2024-05-05	0.25	-0.03703703703703707	0.03492898533976391	0.9970880911608968	-0.9933191466265545	-1.0	-1.0	0.0	1
2024-05-06	0.75	0.3148148148148148	0.8069021111263076	0.7487314651873012	1.1552064333691991	0.0	-1.0	0.0	1
2024-05-07	1.25	-0.0493827160493827	-0.03265306699434234	0.9995081057335932	-0.9907284686412958	0.0	-1.0	0.0	1
2024-05-08	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	-1.0	0.0	0
2024-05-09	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	-1.0	0.0	0
2024-05-10	1.25	0.26543209876543195	0.09867166237811556	0.842259767520774	0.4421318191907876	-1.0	0.0	0.0	1
2024-05-11	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	-1.0	0.0	0
2024-05-12	0.0	0.5	2.3180412117922256	0.4561769556742766	-0.8775652472583212	-1.0	0.0	-1.0	1
2024-05-13	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	0.0	-1.0	0
2024-05-14	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	0.0	-1.0	0
2024-05-15	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	-1.0	-1.0	0
2024-05-16	0.25	0.01851851851851845	0.012719697684535819	1.1428792386423716	-0.8501464995938011	-1.0	-1.0	-1.0	1
2024-05-17	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	0.0	0.0	0
2024-05-18	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	-1.0	-1.0	0
2024-05-19	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	0.0	0.0	0
2024-05-20	0.25	0.25925925925925913	0.925264001227017	1.2670354558439405	0.7319279723427706	-1.0	-1.0	0.0	1
2024-05-21	1.25	0.191358024691358	1.4796169247748907	0.8836525385163733	0.5646411172663026	0.0	-1.0	0.0	1
2024-05-22	0.0	0.2407407407407407	5.117251142995173	0.006653987894666234	1.1753443624269821	0.0	-1.0	-1.0	1
2024-05-23	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	0.0	-1.0	0
2024-05-24	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	-1.0	0.0	0
2024-05-25	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	-1.0	-1.0	0
2024-05-26	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	-1.0	0.0	0
2024-05-27	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	0.0	-1.0	0
2024-05-28	1.5	0.08994708994708979	0.0299253980421145	0.8697974289975615	-0.718846089131844	-1.0	0.0	-1.0	1
2024-05-29	1.0	0.3296296296296295	13.842901555576056	0.9636679003480088	1.2259188306224316	0.0	0.0	-1.0	1
2024-05-30	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	-1.0	0.0	0
2024-05-31	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	-1.0	-1.0	0
2024-06-01	0.0	0.40740740740740744	0.5708144571705035	1.0782869453366057	0.8208094467267492	-1.0	-1.0	-1.0	1
2024-06-02	1.75	0.17592592592592596	0.01421141373050229	1.091246123373395	0.15648581815602083	0.0	-1.0	-1.0	1
2024-06-03	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	-1.0	0.0	0
2024-06-04	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	0.0	0.0	0
2024-06-05	0.75	0.287037037037037	2.800924644838348	-0.3556158805564981	1.1306418654116657	-1.0	0.0	0.0	1
2024-06-06	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	-1.0	-1.0	0
2024-06-07	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	-1.0	-1.0	0
2024-06-08	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	0.0	-1.0	0
2024-06-09	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	0.0	-1.0	0
2024-06-10	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	-1.0	-1.0	0
2024-06-11	0.0	0.27777777777777773	0.11237947616417292	0.29787328067171187	1.1376053418006487	-1.0	-1.0	0.0	1
2024-06-12	0.0	0.3888888888888888	1.3464643926567001	0.1383953725112649	1.2018148839438416	0.0	0.0	0.0	1
2024-06-13	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	-1.0	-1.0	0
2024-06-14	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	-1.0	-1.0	0
2024-06-15	0.0	0.35185185185185175	1.6343751314219155	0.09903646593697966	1.209691431803668	-1.0	-1.0	0.0	1
2024-06-16	1.0	0.1	0.08983007300962287	0.6984086299824023	-0.9351622897048618	0.0	-1.0	0.0	1
2024-06-17	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	-1.0	-1.0	0
2024-06-18	0.0	0.33333333333333326	4.197497408669058	-0.12274840002840887	-0.7287165451092105	-1.0	0.0	-1.0	1
2024-06-19	0.25	-0.0555555555555556	-0.041711504731895756	1.0000236740556026	-0.9898701877928789	0.0	0.0	0.0	1
2024-06-20	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	-1.0	-1.0	0
2024-06-21	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	-1.0	-1.0	0
2024-06-22	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	-1.0	0.0	-1.0	0
2024-06-23	0.0	-0.020370370370370428	0.1399449468074768	1.0497234081170443	-1.102954231975815	-1.0	0.0	-1.0	1
2024-06-24	0.0	0.07222222222222216	0.20440573969643352	1.1083245870850136	-1.131686054325773	0.0	-1.0	-1.0	1
2024-06-25	1.25	0.18765432098765436	0.811213633457696	1.0792144422260976	0.5152820507623239	0.0	0.0	0.0	1
2024-06-26	0.25	-0.07407407407407414	0.024886672342326412	1.0148278501590107	-0.9604162693785702	0.0	0.0	0.0	1
2024-06-27	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	-1.0	-1.0	0
2024-06-28	0.0	0.6481481481481481	0.7103381470419954	-0.49906803134444966	-0.7073187484444154	-1.0	-1.0	-1.0	1
2024-06-29	1.0	0.18740740740740733	0.1785959774910262	0.5163298900734684	-0.9481775011889446	0.0	-1.0	0.0	1
2024-06-30	0.25	-0.03703703703703707	0.010599276865820144	1.2433140521302704	-1.1081894284423583	0.0	0.0	0.0	1
2024-07-01	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	0.0	-1.0	0
2024-07-02	2.25	-0.018148148148148288	0.0853907599835597	1.014915601991777	-1.0181611514930227	-1.0	0.0	0.0	1
2024-07-03	1.75	-0.03703703703703707	0.02034685136945613	0.9995770235399026	-0.9899699510649274	0.0	0.0	0.0	1
2024-07-04	0.25	0.37037037037037035	0.11662031780160427	1.5370017597714665	-1.2256915603874408	0.0	-1.0	-1.0	1
2024-07-05	0.25	0.01851851851851845	0.6255213142933681	1.4926933973058925	-1.0756761030185633	0.0	0.0	-1.0	1
2024-07-06	0.25	0.01851851851851845	-0.061495030970513065	1.208124935882766	-1.1284176195081852	0.0	0.0	-1.0	1
2024-07-07	0.25	0.037037037037036986	0.11662031780160427	0.996216885914726	-1.097814048149318	0.0	0.0	0.0	1
2024-07-08	1.75	-0.020370370370370428	-0.017072214818419505	1.0024171210770119	-1.0505263759641457	0.0	-1.0	0.0	1
2024-07-09	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	0.0	0.0	0
2024-07-10	0.25	0.3148148148148148	0.07421190142729062	-0.17003969349989345	0.9601882390424594	-1.0	0.0	0.0	1
2024-07-11	1.0	0.43703703703703706	5.455865384377517	1.27216294063336	-0.7433408906651149	0.0	0.0	-1.0	1
2024-07-12	0.75	0.16481481481481475	2.1015462462013543	0.47180262150709035	-0.923826901696795	0.0	0.0	0.0	1
2024-07-13	0.25	-0.12777777777777785	0.4211127473691763	1.0736657696830045	-1.1118284125561262	0.0	0.0	0.0	1
2024-07-14	0.25	-0.04444444444444448	-0.031385055344750376	1.1513987421185121	-0.9388065945264722	0.0	0.0	0.0	1
2024-07-15	0.5	0.013580246913580231	0.44433842340350865	1.3160176029755657	-1.166090764704087	0.0	0.0	-1.0	1
2024-07-16	0.0	0.3148148148148148	1.4162686460088203	0.03933049770756228	1.1980048770779907	0.0	-1.0	0.0	1
2024-07-17	0.5	-0.03086419753086425	0.23253665589139494	1.3201158450454147	-1.1740268538183423	0.0	0.0	0.0	1
2024-07-18	1.5	0.21693121693121697	2.470444943551116	1.3151880340049624	0.08885174900087851	0.0	0.0	0.0	1
2024-07-19	3.0	0.21452991452991452	1.5893321737349944	0.8038536506304278	-1.1127599018618095	0.0	0.0	0.0	1
2024-07-20	0.0	0.25925925925925913	0.11662031780160427	0.0030397487393565388	0.9167750635525693	0.0	0.0	0.0	1
2024-07-21	0.5	0.13703703703703707	3.728361370597609	0.8646564763009551	-1.035328985422963	0.0	0.0	0.0	1
2024-07-22	0.0	-0.018518518518518535	7.8926699526121284	1.6469630132337971	-1.6564598678287081	0.0	0.0	0.0	1
2024-07-23	4.0	0.1078431372549019	-0.029152376953279154	1.200106951027663	-1.0855467985235938	0.0	0.0	-1.0	1
2024-07-24	2.25	0.02222222222222224	1.6379213231991354	1.4734965790989654	-1.3421048474775945	0.0	0.0	0.0	1
2024-07-25	1.25	0.02777777777777776	-0.14881537389910401	1.0387702117249704	-1.0053287443283887	0.0	0.0	0.0	1
2024-07-26	0.75	0.2314814814814813	-0.20504964081838348	1.0336360981999828	-0.9565967612487146	0.0	0.0	0.0	1
2024-07-27	1.5	0.1005291005291005	0.38214062439022134	1.2995302390966883	-1.121736873589511	0.0	0.0	0.0	1
2024-07-28	0.25	0.11111111111111104	0.6059710343448096	1.0805265109965987	-0.2661779110893092	0.0	0.0	0.0	1
2024-07-29	2.25	0.14333333333333317	0.6908854064510977	1.3337435784124176	-1.3222082505255288	0.0	0.0	0.0	1
2024-07-30	0.75	0.0	-0.11058489334459985	1.03370712036679	-0.9562784689045601	0.0	0.0	0.0	1
2024-07-31	0.5	0.08641975308641978	0.3908614103554993	1.8252570607870833	-1.4284738709499525	0.0	0.0	0.0	1
2024-08-01	0.5	0.3271604938271603	1.6151923910819341	1.7070877492023155	-1.516791286960857	0.0	0.0	0.0	1
2024-08-02	0.75	0.1481481481481481	0.6974883968805783	1.3169466781354313	-0.8858551001023484	0.0	0.0	0.0	1
2024-08-03	3.0	-0.014245014245014277	0.03269340935966261	0.9423934955835747	-0.8227480700169217	0.0	0.0	0.0	1
2024-08-04	0.25	-0.10740740740740741	-0.2735371128420813	1.0674694801966524	-1.1283416093961485	0.0	0.0	0.0	1
2024-08-05	0.25	0.3148148148148148	5.629714446462378	0.5337300052872057	-0.891377234741831	0.0	0.0	0.0	1
2024-08-06	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	0.0	0.0	0
2024-08-07	5.25	0.02676767676767668	0.1923771706884464	1.1522167166093586	-1.1759826746178377	-1.0	0.0	0.0	1
2024-08-08	2.75	0.3283950617283949	0.6383286560384109	1.1262161230840455	0.3669047696622424	0.0	0.0	0.0	1
2024-08-09	0.75	-0.08611111111111117	0.5884139499658436	1.497901689538435	-1.1823306418495763	0.0	0.0	0.0	1
2024-08-10	2.5	0.18013468013468012	5.989718722001811	1.2473799635706502	-0.1601377585388858	0.0	0.0	0.0	1
2024-08-11	0.5	-0.03580246913580255	0.7499193356580215	1.3506238113651248	-1.2412071245069782	0.0	0.0	0.0	1
2024-08-12	0.5	0.16543209876543197	0.9262959393587917	0.7417155272869795	-0.34773992839293205	0.0	0.0	0.0	1
2024-08-13	0.5	0.006172839506172735	0.41066614080230374	1.6604540683864553	-1.5791955889431732	0.0	-1.0	0.0	1
2024-08-14	2.25	0.031481481481481464	0.22712138384317085	1.3066292090498022	-1.081498477600592	0.0	0.0	0.0	1
2024-08-15	3.75	0.12384259259259262	0.177506611295411	1.0828382825261795	-0.30534984109333896	0.0	0.0	0.0	1
2024-08-16	0.0	0.0	1.3337418677444062	1.932345862169648	-1.4215411153145847	0.0	0.0	0.0	1
2024-08-17	-0.25	-0.6851851851851851	-0.3074638459415322	0.0	0.0	0.0	0.0	0.0	0
2024-08-18	0.0	-0.018518518518518535	0.34138492458546665	1.8948840365843072	-1.3603529751248593	-1.0	0.0	0.0	1
2024-08-19	0.5	0.12962962962962948	0.5546003059767242	1.1804262908278818	-0.7342830189807147	0.0	0.0	0.0	1
2024-08-20	0.0	-0.07407407407407414	-0.2947413210292381	1.862930374602473	-1.2779770162048412	0.0	0.0	-1.0	1
2024-08-21	0.5	0.33333333333333326	11.025549303848177	-0.7037034114314125	-0.6267100246292557	0.0	0.0	0.0	1
2024-08-22	0.25	0.07407407407407397	0.577112107002089	1.7652859431349184	-1.522050236587412	0.0	0.0	0.0	1
2024-08-23	4.25	0.026748971193415624	0.3285130278066096	1.185438351443986	-1.112917362980655	0.0	0.0	0.0	1
2024-08-24	1.75	-0.07407407407407414	-0.0198711702991242	1.2208118622801272	-1.1263867243271988	0.0	-1.0	0.0	1
2024-08-25	0.75	0.009259259259259226	0.5746312146441915	1.4689341151032582	-1.3242457965913186	0.0	0.0	0.0	1
2024-08-26	1.5	0.29100529100529093	0.8738771172717414	1.0016948369139402	-0.37692735897396845	0.0	0.0	0.0	1
2024-08-27	0.75	0.13888888888888873	1.6042227473797785	1.0172094601526187	-0.717896505660754	0.0	0.0	0.0	1
2024-08-28	1.5	0.06402116402116392	0.25382729647001934	0.9334387016696972	-1.0050441136052788	0.0	0.0	0.0	1
2024-08-29	0.25	0.3148148148148148	9.206355466639243	1.1534946851745171	0.6771370332073532	0.0	0.0	0.0	1
2024-08-30	0.25	0.09259259259259259	1.5954654093984824	1.661513087807072	-1.6034713184749665	0.0	0.0	0.0	1
2024-08-31	4.0	-0.03703703703703707	0.2679118442944226	1.132150342322202	-1.085320444881131	0.0	0.0	-1.0	1
2024-09-01	1.25	-8.22387425648264e-17	0.42249808897073726	1.4479368060542452	-1.088793548103336	0.0	0.0	0.0	1
2024-09-02	0.5	-0.08765432098765437	0.22659947759899102	1.4266091124070466	-1.1833254241908595	0.0	0.0	0.0	1
2024-09-03	0.25	-0.04444444444444448	0.09244752046824548	1.181556332415306	-1.128351110660153	0.0	0.0	0.0	1
2024-09-04	1.75	-0.06712962962962968	0.2713421238912409	1.3077224769375242	-1.2061759641219603	0.0	0.0	0.0	1
2024-09-05	1.25	0.07530864197530857	3.3991165620062294	0.8343489503186791	-1.0664497422524812	0.0	0.0	0.0	1
2024-09-06	1.0	0.15333333333333338	2.4420094945376194	0.4547211590817623	-1.048011462641604	0.0	0.0	0.0	1
2024-09-07	2.75	-0.019135802469135915	-0.09605789031557867	1.2361515981302758	-1.196202012233115	0.0	0.0	0.0	1
2024-09-08	2.25	0.009259259259259226	0.007883441881209085	1.06167280876887	-1.007620449206302	0.0	0.0	0.0	1
2024-09-09	1.25	-0.0030864197530864087	0.5453397214544533	1.0032517630595297	-0.6930760369926964	0.0	0.0	0.0	1
2024-09-10	1.0	0.025925925925925866	0.12429115215539005	1.1247417555101362	-1.1260689070462442	0.0	0.0	0.0	1
2024-09-11	1.75	0.10648148148148151	0.8243107660479633	1.3460002683059633	-0.5617877689199164	0.0	0.0	0.0	1
2024-09-12	1.75	0.03287037037037033	0.4168613036276514	1.211373805446611	-1.2708950115474007	0.0	0.0	0.0	1
2024-09-13	1.25	0.21790123456790123	0.6658941266817145	0.9855088475206687	0.45257054124385865	0.0	0.0	0.0	1
2024-09-14	2.25	0.059259259259259144	0.11423102762307541	1.1441914126308979	-1.0949266140183154	0.0	0.0	0.0	1
2024-09-15	1.0	0.3444444444444445	1.5256399518381751	1.3726659354013937	-0.8922199968590406	0.0	0.0	0.0	1
2024-09-16	2.75	0.16975308641975295	1.8228628720322504	1.331580401038502	-0.5325331791067046	0.0	0.0	0.0	1
2024-09-17	1.25	0.23148148148148145	-0.09177676068259175	1.022914907552813	-0.9696087423030358	0.0	0.0	0.0	1
2024-09-18	0.25	0.09259259259259259	0.08426269610800295	1.6274240260098958	-1.2408080714187844	0.0	0.0	0.0	1
